factor_name,roe_rank,roic_rank,debt_ratio_rank,revenue_growth_rank,profit_growth_rank,operating_cash_margin_rank,gross_margin_rank,fundamental_coverage,book_to_price_rank,earnings_yield_rank,quality,growth,momentum,short_reversal,volume_attention,low_volatility,liquidity,industry_momentum,roe_change_rank,roic_change_rank,debt_ratio_change_rank,revenue_growth_change_rank,profit_growth_change_rank,operating_cash_margin_change_rank,gross_margin_change_rank,fundamental_freshness_rank,benchmark_weight_rank,momentum_120_rank,volatility_60_rank,downside_volatility_60_rank,drawdown_120_rank,price_position_120_rank,volume_trend_60_rank,intraday_strength_20_rank,overnight_gap_20_rank,technology_momentum_rank,technology_growth_rank,technology_quality_rank,technology_valuation_rank,deducted_profit_growth_rank,gross_margin_yoy_rank,receivables_turnover_rank,inventory_turnover_rank,fixed_asset_turnover_rank,cash_ratio_rank,interest_debt_ratio_rank,operating_cycle_rank,staff_average_revenue_rank,staff_average_profit_rank,fcff_back_rank,deducted_profit_growth_change_rank,gross_margin_yoy_change_rank,receivables_turnover_change_rank,inventory_turnover_change_rank,fixed_asset_turnover_change_rank,cash_ratio_change_rank,interest_debt_ratio_change_rank,operating_cycle_change_rank,staff_average_revenue_change_rank,staff_average_profit_change_rank,fcff_back_change_rank
profit_growth_change_rank,0.071757075577548,0.04285327598860967,-0.04480877337565947,0.16435397204424967,0.36857348516688987,0.026871521117374186,0.011088236533380409,-0.022122928101893768,-0.024323252221272868,0.03204382671009005,0.03324913815760115,0.29510690273732215,0.09344036451363516,-0.027694058247445717,0.013678593498650467,-0.022222641699221703,0.06058416088934491,0.06015949663857168,0.34272639267885796,0.28334111381542276,0.014800494926672465,0.4339979965695223,1.0,0.0337343340824318,0.19912052533494132,-0.014334366779001241,0.04711387480684504,0.16793565016444506,-0.018510861744385935,0.01146909637938703,0.1268665455468206,0.15716537027004374,0.02308942000455224,0.03676801391058499,0.06318431430631903,0.03263100815571615,0.10924870185897405,0.0039514661561027755,-0.0060768889080897994,0.3037619640785972,0.14002734332657685,-0.0015881457980923186,-0.002729970770235365,0.03146324995358878,-0.031012797081985028,-0.011174334682069728,-0.0049417313794053105,0.013753476142383748,0.004550353113319505,0.002871432535968782,0.7393549260065114,0.26627652058098483,0.05592598099735703,0.04189824744021141,0.06324861580870009,0.013680298076750705,0.07489209563267656,0.08416656777856145,-0.0053748851755158165,-0.0011215929918866577,0.0034440593725198897
operating_cash_margin_change_rank,0.0483603478157168,0.060308027857924947,0.04443037445935606,0.0052571067083648235,0.007022214553939043,0.21481591428955557,0.03469785761773455,0.057259185554215504,-0.010261277036581215,0.00911131754542568,0.12249395716728369,0.0062629770807247215,0.02055997560013208,-0.004919919824212034,0.004965367107156023,-0.012826185693425836,0.010956271001380257,0.015444455585339035,0.15363065737455286,0.1548950129551234,-0.08672415988571341,0.034119177946766784,0.0337343340824318,1.0,0.05868369590337751,0.014039726364015966,-0.007152758784535281,0.010763573456993594,-0.011827895254698047,-0.0068887568012301155,0.00996400508942051,0.01901749237482029,0.014305470149277794,0.01627098573630039,0.003211114974780435,0.00933882872006111,0.0018950605658524607,0.034041439571980706,-0.006936887455678091,0.006990423722294635,0.02842820625976426,0.043597832750215025,0.021460636921871282,0.03848440759075094,0.020005090164760448,0.024686561623587854,0.002576665941099328,0.0018509336312614562,-0.008262924370000669,0.04460007159940708,0.0348183325653532,0.022129480436517218,0.12318499201373452,0.05677955600308541,0.15297585125988436,0.16683466008480577,0.1522269206912117,0.20279339965148288,-0.021384200921868136,-0.009522935089933498,0.0818734365997788
gross_margin_change_rank,0.07998933336962302,0.0790858597380487,-0.006154145364696809,0.03143105829839214,0.16647545082171591,0.048427122176490756,0.09060894503673651,-0.01142779300823389,-0.02030595760317143,0.02135511832579889,0.07928611997319827,0.1075517493192692,0.05358701855209619,-0.01618781927843076,0.009076481767698468,-0.026829745521476083,0.021355705057775943,0.035530391401574976,0.30171746589555004,0.31097581435808014,0.02419339964102223,0.03640342368476293,0.19912052533494132,0.05868369590337751,1.0,0.019785255795788298,0.020559371414974523,0.08731027751994222,-0.02602943900596858,-0.008700457597663747,0.05884908611054997,0.07822861377658094,0.01661137317132359,0.02748247770690512,0.02008471080542691,0.01530149579480755,0.04834928611638533,0.02969458198252939,0.0015811091138969722,0.17609225603352435,0.33598990690865743,0.02361176108554505,0.005454063925308994,0.001300111136842267,0.000288646247657884,0.004695991320266653,0.012380402210679087,0.0016202680982950407,-0.013603503372660688,0.0072646874892086395,0.24064705795519095,0.51013592086867,0.0010218189576740495,-0.018795264840299992,0.007360890661366229,0.03531044420389137,0.041071970223222204,-0.07992841925557322,-0.0044428631532361755,0.005663003702044779,-0.007662604937791281
fundamental_freshness_rank,-0.11123998316312259,-0.12131402482091458,-0.15672236572682596,-0.11687854910488935,-0.07510365663129238,-0.017546556120696808,-0.1365902489240775,-0.09150891343230766,0.16813252341588217,0.10112930820731372,-0.1531119298257288,-0.10740481658848593,0.003350789926885488,-0.0011325107710582322,0.02554844124761444,0.12487752359603649,0.000741268781039868,0.009368513044144572,-0.08141345585348825,-0.06493923734548462,-0.017922794403718793,-0.013449405819324816,-0.014334366779001241,0.014039726364015966,0.019785255795788298,1.0,0.02878612786728476,-0.0025398684313568767,0.13959862854643706,0.1384503109680108,0.05482084301494376,-0.017267973524957386,0.0009979108367443423,1.2561768933152328e-05,0.00014415393683373366,-0.006496227825806195,-0.047311846022443496,-0.026143427719084032,0.059688742612454077,-0.08048768193015733,-0.010754101905932076,0.0884392824854057,0.04065224014691792,0.010698442474795036,-0.037065636556956265,-0.12624368003710024,0.042682432364528226,0.029347032319033954,0.01992935345165881,0.011317749791688068,-0.00887995951406355,-0.00780086940596948,-0.006744623307546248,0.0032159498039583834,-0.04386507934962117,-0.002901053422654247,-0.022144289368116524,-0.0011680601743884822,-0.00823452781731409,-0.009397515637829592,0.0346376337773821
benchmark_weight_rank,0.2612074632748339,0.16456935743643758,-0.14369353010802327,0.11033729828649899,0.11380352842571012,0.03591645917706214,0.07189785164240187,-0.17756487296807205,-0.1630435142024688,-0.019522369508231222,0.10484779732904581,0.1228165487609328,0.07475014835854996,-0.023399901432996327,0.020361163262758046,0.07589427733138115,0.45815306354064433,0.03858027101887263,0.05552236590294187,0.04696172168427687,0.018538726097539895,0.02337092647363472,0.04711387480684504,-0.007152758784535281,0.020559371414974523,0.02878612786728476,1.0,0.19579558800193933,0.0872227942160736,0.12460084065514623,0.19854209837250186,0.16231183947763886,0.00352593875056158,0.011374867062614192,0.06789238616855803,0.019986970599674695,0.06873220127421732,-0.0026036705847331163,-0.05762691533593499,0.10472699937124172,0.060566436459967975,0.035921958627340156,-0.04299704319212599,0.059787622170610025,0.019854884467241284,-0.07461304789600315,-0.0160084320667453,0.07298888041485058,0.06844528402001199,0.007012297166486203,0.04356334901917738,0.020211156831248578,0.01928518162725343,-0.0026225927560889024,0.029289678982256533,0.022895140182661734,0.034284492387903244,0.019714868836716574,-0.004800211593988426,-0.013199448913143999,-0.00856615414905014
momentum_120_rank,0.123334291755727,0.09044351472731511,-0.020634628826643766,0.09565090408949005,0.1483154630666509,0.061956243736892,0.031158768271773985,-0.03397751574004571,-0.09205781891950814,-0.025625689109467886,0.08240752432365112,0.1359023246225346,0.506535272774652,-0.15328279450809132,0.03537137759073458,-0.14967582712457692,0.22632631403871828,0.30205481898139797,0.12211449991223468,0.09776449077497477,-0.0007708322874963573,0.12579107510799098,0.16793565016444506,0.010763573456993594,0.08731027751994222,-0.0025398684313568767,0.19579558800193933,1.0,-0.1319128270874517,0.031691126569798084,0.6331871122019391,0.773924532611949,0.07107858838605498,0.33223807465471833,0.0971398830616474,0.19340228008466284,0.05938318731724417,0.006643218057308557,-0.039152036018865,0.14961214749298307,0.07570447053860294,0.06212593494166538,0.01595912087649311,0.0101042799163864,0.012663471443826986,0.005792357510229901,0.02998301873018469,0.017873639291034457,0.016986833071624692,0.011123206956623808,0.17046282267775695,0.09134006016040493,0.027596353408570324,0.038194779628321726,0.02597080673610679,0.05021003369357315,0.04952215247151009,0.069667560866963,-0.003440148285702342,0.0031959494402154323,-0.012485536028925518
volatility_60_rank,-0.06449998452547051,-0.135298479654439,-0.2652516195798974,-0.22719374513176205,-0.15547428667538066,0.05106457817815609,-0.15394219871479364,-0.23716431235251342,0.31300972261782745,0.284494448970541,-0.15276731644480368,-0.21685480152028982,-0.025061229061216984,-0.02929194081747259,0.030639017215346877,0.8664233458145643,-0.25306031030977594,0.001954260138912385,-0.0358531419738668,-0.04349630355615043,0.013992179837034482,-0.01469211833039887,-0.018510861744385935,-0.011827895254698047,-0.02602943900596858,0.13959862854643706,0.0872227942160736,-0.1319128270874517,1.0,0.9219360311659821,0.36072926012160955,-0.11456340478860598,-0.03725438759624808,-0.09368024737445499,0.12562724698197808,-0.026248009366427103,-0.05993396528208978,-0.055647783269575896,0.11005382940708576,-0.1483268006333005,-0.04659996428645449,0.11631986093979746,0.07027188243826774,-0.14967601777519793,-0.15397434430792767,-0.2785820946729202,0.07087454467934007,0.09115870029558935,0.06133456347159954,0.0059698498497197106,-0.01062120599788301,-0.009089254929083227,0.001769874439923389,0.006026435300716878,-0.08835460833608953,0.055239030332295574,-0.008087907033651044,-0.003115304672281814,-0.0029921295876024633,0.003463379850961928,-0.03514527995678696
downside_volatility_60_rank,-0.03324998524696354,-0.11152482167685683,-0.26991025610519914,-0.20747027896265277,-0.13752012615186351,0.06362137972216268,-0.14246316313246807,-0.2414820444759467,0.29095141413554143,0.27832840782211854,-0.13176355123075312,-0.19577284216445884,0.16840681301423532,-0.07741206437130475,0.03923803755993709,0.7805136944510271,-0.18309571644906159,0.12047224537121415,-0.013351999801511614,-0.023836633286662252,0.015773201067012053,0.013402700189312125,0.01146909637938703,-0.0068887568012301155,-0.008700457597663747,0.1384503109680108,0.12460084065514623,0.031691126569798084,0.9219360311659821,1.0,0.5287488018047777,0.08991195260421199,0.024911107498294782,0.03516416289324171,0.1545472114819267,0.04204456393726819,-0.05295831119263019,-0.05050832674294323,0.0977876518231245,-0.12808764250991825,-0.03853505026706182,0.13161473953583247,0.07128768200498745,-0.13946641694374884,-0.151824888612799,-0.271935338819933,0.07673985080790852,0.09284438908025586,0.06569971092993557,0.013310417496013232,0.02174396251404582,0.009592240107125937,0.011957109118490272,0.018616725168758345,-0.0811049049849602,0.06323375462273437,0.0005474096795107837,0.017584611042416577,-0.00023028994267468083,0.005781285034775746,-0.032505527469090335
drawdown_120_rank,0.08640909944913071,0.03738690607019555,-0.11463354708213219,-0.03749278618250294,0.023893652070387093,0.08490716725290753,-0.03144720557465221,-0.13455079078161447,0.0700967547689902,0.11264235035412656,0.022987534681261104,-0.00879176912755522,0.6377567884142351,-0.2607667500625931,0.08640267886420128,0.25202437974658204,0.07836806730381428,0.41859852414164117,0.08883175604619971,0.0679305325271845,0.011571610092818192,0.09749333101048516,0.1268665455468206,0.00996400508942051,0.05884908611054997,0.05482084301494376,0.19854209837250186,0.6331871122019391,0.36072926012160955,0.5287488018047777,1.0,0.7879987543771092,0.15559151564498974,0.40944533773306274,0.18769075374001262,0.23292365722191052,0.01615471484286992,-0.01774690793957558,0.0052142722201966585,0.0212860541845518,0.024187505579840334,0.0887259997526853,0.06215558047746308,-0.06146752487455738,-0.046311911147347236,-0.10954463300181028,0.0686612231838252,0.06173804211189556,0.04512431230638928,0.03495008133791727,0.1263850270050055,0.068539381784948,0.03185053692003653,0.04046076261351169,-0.01000730915180245,0.06785726127785323,0.035187570017458814,0.06797799494174633,-0.00036917706376295335,0.004934163297840836,-0.013563035662280041
price_position_120_rank,0.140826780070832,0.11771985391512,0.020044838237666205,0.08519229009745524,0.11618653684388254,0.07091742212087025,0.05856375744381774,-0.010628762692529409,-0.10876696081862902,-0.036387378665854064,0.1182573643042909,0.11326417709926603,0.7381711539206227,-0.29575553520914366,0.09353788202206643,-0.19128578327859452,0.22994213823049664,0.47753068493977235,0.1135456632155558,0.08965686167785487,0.0064047377954033775,0.12206995171483609,0.15716537027004374,0.01901749237482029,0.07822861377658094,-0.017267973524957386,0.16231183947763886,0.773924532611949,-0.11456340478860598,0.08991195260421199,0.7879987543771092,1.0,0.20842739220612821,0.5253362909009325,0.13895530943880072,0.2612001806157731,0.038261748257352166,0.004481646364254611,-0.04276942036231989,0.11614585777233835,0.05525933311956051,0.03984415955408001,0.025876495637447542,0.010663229219245523,0.0340869834165398,0.03300714916862263,0.03426771327359347,0.015854528518180023,0.022808689073117873,0.03741675793292663,0.1548299823463799,0.07955036171856175,0.029239770412462306,0.0345682951732862,0.026026758091124057,0.04786730327151943,0.04402015945811567,0.07291685985559733,0.002396660985643491,0.005758528374712631,0.002962671507925263
volume_trend_60_rank,0.0311606424678397,0.036345708561367075,0.02158066844317965,0.011210155939839348,0.00967624566452535,0.010001402051634134,0.016946475854295397,0.01288851420479707,-0.01978236581318571,-0.010150700123865432,0.03271525627069496,0.011534342317131293,0.27014240899583875,-0.03196812182827587,-0.012752599321604349,-0.3294807862017374,0.14417620362808778,0.20576564387250754,0.017072301979327204,0.01648986821848524,-0.002704086534842572,0.01978805572172259,0.02308942000455224,0.014305470149277794,0.01661137317132359,0.0009979108367443423,0.00352593875056158,0.07107858838605498,-0.03725438759624808,0.024911107498294782,0.15559151564498974,0.20842739220612821,1.0,0.31443188575633874,0.016651774980915884,0.08664330792433268,0.015091616820730446,0.014333660565120393,-0.008171936243130598,0.007936293633601089,-0.002429154647149296,0.004959672362432379,0.0072812058972446265,0.017834678613843188,0.017330231403713547,0.020705341973746582,0.008390589901724735,0.004055274451678602,0.0050151207282456926,0.010720251494936044,0.019766382942227552,0.011647861253151901,0.01040989038930739,0.017149011485712965,-0.0033329495826369925,-0.001028416896303123,-0.0012378340803994616,0.022707216904110858,-0.00021267840741511602,-0.002343938085552146,0.011407849990101504
intraday_strength_20_rank,0.009738830252527681,0.014691032989236697,-0.002818794620625634,0.0004445545988544274,0.0151657828763593,0.03953656680872854,0.0004071744701902697,-0.023951172845528827,-0.022327258016233007,-0.02070755312515339,0.018660950482397614,0.009167555192417829,0.7995645539164751,-0.31448979148497325,0.11212689298464881,-0.2098017622200458,0.16298555009679505,0.6915334889767505,0.023402101125723097,0.024577080723756105,-0.0026848748465578254,0.0379774632770811,0.03676801391058499,0.01627098573630039,0.02748247770690512,1.2561768933152328e-05,0.011374867062614192,0.33223807465471833,-0.09368024737445499,0.03516416289324171,0.40944533773306274,0.5253362909009325,0.31443188575633874,1.0,-0.18113526362926544,0.2982038527569068,0.004155480297807979,0.006327631752841486,-0.02347237902653424,0.015555820023774473,0.01479955066444414,0.04064387361333909,0.005878088113257292,-0.0005505045640765093,0.008616882790083265,0.0026430188378581305,0.02308355782842989,0.007771540499570422,0.012401241244345114,0.016741040891067177,0.039461319913940585,0.029476540520356292,0.026942322928554186,0.017723347072084564,0.012060007323063377,0.026106818012776603,0.007483017885407295,0.039088405680872476,-0.000490336301322521,0.0012725548059807786,0.008507769936870621
overnight_gap_20_rank,0.05842610923770465,0.03984052578765594,0.01240571245167121,0.03558723270881883,0.037081403469753894,-0.00672871626437015,0.029764246497176017,0.028816587627199308,-0.04755611173628363,-0.011973481268240231,0.03683729232455035,0.0400691891857214,0.2181353355187341,-0.11081288500590057,0.07369163170681849,0.09545033440809102,-0.014419433423938054,0.21055101173207014,0.041141374733472375,0.02509999271008978,0.0029116158958639978,0.04565641304010704,0.06318431430631903,0.003211114974780435,0.02008471080542691,0.00014415393683373366,0.06789238616855803,0.0971398830616474,0.12562724698197808,0.1545472114819267,0.18769075374001262,0.13895530943880072,0.016651774980915884,-0.18113526362926544,1.0,0.07698726434408756,0.0032011491488088094,-0.013067142168166665,0.00015803341156391348,0.03803156261886337,0.0057068299679267215,-0.03908594439894583,-0.0001467314986826764,-0.0025463508046741933,0.0014023950844991903,0.011519088329696402,-0.019587998169757717,0.00707308876179039,0.006491223610241597,0.008370842282216316,0.06237691502071139,0.025482456104354574,-0.004216915235065035,0.005030983319490888,0.007650628442233347,0.0021171060889457354,0.024476364019713565,0.012163030245241829,0.002480757097824086,0.004108450211111565,0.00036988409526371744
technology_momentum_rank,0.014667172686339427,0.008844896423188519,-0.015416167447718333,0.003384984037594202,0.008859091373711776,0.014796638408079635,-0.005791897208620308,-0.0033983129937461567,-0.02730396341951183,-0.018476266304796183,0.0050471482140264385,0.007504719099305811,0.3701996982239512,-0.16072223562563343,0.05561327524090442,-0.059587296545895715,0.0646022307566967,0.30510835186556723,0.020190027318666304,0.018268304191456,0.0019950632883506715,0.027681561112313503,0.03263100815571615,0.00933882872006111,0.01530149579480755,-0.006496227825806195,0.019986970599674695,0.19340228008466284,-0.026248009366427103,0.04204456393726819,0.23292365722191052,0.2612001806157731,0.08664330792433268,0.2982038527569068,0.07698726434408756,1.0,0.020972171760779874,0.005302548958140704,-0.06581160033109448,0.01680324376581283,0.017282901098910987,0.006608435071950435,-0.0022330078006643824,-0.01023119869333876,-0.006328933293169361,-0.005442845300813865,-0.0004141270363457513,0.001352814659926277,0.0056358842887158506,0.010244383050275894,0.029028598708633873,0.024247167979016326,0.009752025019328512,0.010826157679692909,-0.0037807171020786115,0.017832543046796386,0.006762213729548608,0.019039812691333962,-0.0035206504725728252,-0.003556277149912958,0.006521141026959333
technology_growth_rank,0.14740843642827367,0.14722173225695734,0.0010708782866404045,0.2920510576169596,0.34759983794333554,0.010858272776418189,0.04099346440697698,0.012904787162266158,-0.06875612322911409,0.00046835313574397744,0.09709015316339063,0.3663065357123672,0.008519969851495978,0.001746119203974473,0.00868248195479572,-0.05360016550588264,0.06224260885964079,0.0007992861887422346,0.08412402939902684,0.09350527202600016,-0.0084829631593716,0.06454012221087962,0.10924870185897405,0.0018950605658524607,0.04834928611638533,-0.047311846022443496,0.06873220127421732,0.05938318731724417,-0.05993396528208978,-0.05295831119263019,0.01615471484286992,0.038261748257352166,0.015091616820730446,0.004155480297807979,0.0032011491488088094,0.020972171760779874,1.0,0.19827790082001887,-0.07097475664603531,0.309504877658817,0.1333279089257865,-0.012435071716971426,0.005142915833600255,0.06163355460108423,-0.015762027187231152,0.02228654620746605,-0.0023697718072704654,0.0035687564106489686,0.0044851675938987765,-0.015817351445654392,0.07083528264639743,0.0297844383697817,0.02805940326338458,0.013221269350611563,0.054688571739974996,0.0023470934115025193,0.02264812235666625,0.010707882160097057,0.014322384739823344,0.014445370647145236,-0.018273995252131518
technology_quality_rank,0.26819571233083306,0.3092854815653754,0.19086324285789422,0.05358333762329056,0.11368082038397269,0.18650641208487162,0.22047343364200042,0.0359416349277141,-0.06158308989548763,0.0739882402874608,0.35520253954395314,0.09267520945574456,-0.0009567600385088292,0.0012853685185719812,0.0073118661943552725,-0.050911214654011855,0.019440750375883765,-0.001771533882671795,0.10333134667907212,0.11580994508099626,0.0257206729781626,-0.014490162873960627,0.0039514661561027755,0.034041439571980706,0.02969458198252939,-0.026143427719084032,-0.0026036705847331163,0.006643218057308557,-0.055647783269575896,-0.05050832674294323,-0.01774690793957558,0.004481646364254611,0.014333660565120393,0.006327631752841486,-0.013067142168166665,0.005302548958140704,0.19827790082001887,1.0,0.01932580281650776,0.09337044837205542,0.08258153669968045,0.039352886030357324,0.0341034752702176,0.08886844791475791,0.19401197353274915,0.18288578309626066,0.025140802833788285,-0.02165011211899971,0.01628338435097414,0.07593483784515911,-0.00719087077958575,-0.016330544150510686,0.026108004041082683,0.018311847826787877,0.07445987506204552,0.012712589901861047,0.03035262672710648,0.006693410561555669,0.014070088348333428,0.014413642915667858,0.05779813496465832
technology_valuation_rank,-0.00448436703423776,0.0002949822028953466,-0.02627222832560841,-0.051063557708819304,-0.00018008215441804698,0.10729621389015516,-0.14349413402145028,-0.025810591412977174,0.3311542249910635,0.31353062872401805,-0.006269998694942655,-0.03254519652369668,-0.02630058268674601,0.006330946948073887,-0.0024656879338906773,0.10101543132489008,-0.04463504554020914,-0.01916322552858919,0.013185992877355036,0.02509144945716036,0.015003036897901391,-0.01553816490621744,-0.0060768889080897994,-0.006936887455678091,0.0015811091138969722,0.059688742612454077,-0.05762691533593499,-0.039152036018865,0.11005382940708576,0.0977876518231245,0.0052142722201966585,-0.04276942036231989,-0.008171936243130598,-0.02347237902653424,0.00015803341156391348,-0.06581160033109448,-0.07097475664603531,0.01932580281650776,1.0,0.0063139817020504115,0.011428718901372379,0.1122485152918162,0.08019155780362436,-0.10716078607292347,-0.025403633317534348,-0.027640837572652847,0.1179596097638073,0.022676750723455708,0.012070149734518053,-0.05383625026979009,-0.017974328778276306,-0.01513546052365168,0.02713378963694055,0.023999570711282343,-0.048902227553836976,0.025354717549545006,0.004276782029743613,-0.016992888565953348,0.014810880447288724,0.01457135056112769,-0.04092298736068049
deducted_profit_growth_rank,0.345546764562898,0.28393292163509604,0.01793600925552261,0.6161343866998585,0.8517125241074434,0.13953812419334063,0.12910065659950518,0.06168472306511082,-0.08548699302079307,0.12320521824737857,0.2601327034255229,0.8139153728052304,0.04396333294861774,-0.009347345241691457,0.010548874341492974,-0.13043065131660309,0.137575611881476,0.030297955785487843,0.2539952526244989,0.2203826238009575,0.0365148186409213,0.20960224847534506,0.3037619640785972,0.006990423722294635,0.17609225603352435,-0.08048768193015733,0.10472699937124172,0.14961214749298307,-0.1483268006333005,-0.12808764250991825,0.0212860541845518,0.11614585777233835,0.007936293633601089,0.015555820023774473,0.03803156261886337,0.01680324376581283,0.309504877658817,0.09337044837205542,0.0063139817020504115,1.0,0.4555604215384719,0.05710576265606923,-0.003803164470469012,0.11069538205182441,0.023077344264991646,0.05270890553663533,0.019934725932217616,0.022167821584270667,0.04276071365349715,-0.011858415244672736,0.37422595549505444,0.12298318663673347,0.06023838213208396,0.01228269784339779,0.09967293026220492,0.02337245908387189,0.07716087600094763,0.055261552884063286,0.005703146036189372,0.008050737579684423,0.014833777887045613
gross_margin_yoy_rank,0.1741090214982603,0.16794126745908997,0.009335408906550727,0.08729670006929385,0.42061462465846317,0.08353220234717719,0.17701711174197465,-0.00668897377712954,-0.03240885652166327,0.07223039504370533,0.16571047408868586,0.2714011745441675,0.02432313519913964,-0.007289212384843964,0.004445117566436659,-0.03755307865521301,0.058008980425121974,0.012838159418111174,0.13795341646880643,0.14593247355840777,0.05365516594253104,0.04405170859790622,0.14002734332657685,0.02842820625976426,0.33598990690865743,-0.010754101905932076,0.060566436459967975,0.07570447053860294,-0.04659996428645449,-0.03853505026706182,0.024187505579840334,0.05525933311956051,-0.002429154647149296,0.01479955066444414,0.0057068299679267215,0.017282901098910987,0.1333279089257865,0.08258153669968045,0.011428718901372379,0.4555604215384719,1.0,0.02321618170295579,-0.030649226757081347,0.034860216915463565,0.03024287352683345,0.015007884133577499,-0.01961341400912049,0.006293354544013024,0.0201293991356426,0.026132661162812994,0.17217378036888537,0.3417814317422673,0.009447122584706459,-0.03584236105561232,0.02556615363277757,0.035581769599882844,0.05356677101169683,-0.04255317483231773,-0.007566036442412565,-0.0013510526896343474,0.009225212925125736
receivables_turnover_rank,0.2022387015885995,0.1725144904863641,-0.03948413487036146,0.031813014823400314,0.050656751068837616,0.19117813519288154,-0.05020668973039858,0.012255837485470818,0.0883541044778859,0.19133119994572548,0.1287710548940957,0.04576163376487482,0.03570631534329708,-0.008930070764068878,0.005918737557079606,0.10330360707864027,0.017089016530787534,0.03003876850950122,0.07283531438316473,0.06989408592144533,0.022176182531813644,0.01665225537795601,-0.0015881457980923186,0.043597832750215025,0.02361176108554505,0.0884392824854057,0.035921958627340156,0.06212593494166538,0.11631986093979746,0.13161473953583247,0.0887259997526853,0.03984415955408001,0.004959672362432379,0.04064387361333909,-0.03908594439894583,0.006608435071950435,-0.012435071716971426,0.039352886030357324,0.1122485152918162,0.05710576265606923,0.02321618170295579,1.0,0.2431137215269254,0.04620579593114868,0.029783259334859646,-0.06606478323704497,0.47819382401730237,0.038089891728462964,0.032280614200105785,0.06480855747527524,0.005489760874776496,-0.004007939145424596,0.27680023507144835,0.11121547944347168,0.0479463931105868,0.10861562885953786,0.029558746294756265,0.09616882915948267,0.0048833193283895245,0.016100634894396417,0.06016799523647905
inventory_turnover_rank,0.05214939512255525,0.09972787259925248,0.028431947169068623,-0.0020642482497201433,-0.002492620208587515,0.18661127431194702,-0.2569927499619837,0.007573102678107177,0.16952192484920495,0.18367774155840796,0.052938810336931194,-0.0037775746401711155,0.01105695791987684,-0.004316677184499325,0.0008957022620446922,0.061533679173905266,-0.03889369645082884,0.0069452225041576,0.09056362543265102,0.11230994378235645,0.02276257229203659,0.0009039258309091362,-0.002729970770235365,0.021460636921871282,0.005454063925308994,0.04065224014691792,-0.04299704319212599,0.01595912087649311,0.07027188243826774,0.07128768200498745,0.06215558047746308,0.025876495637447542,0.0072812058972446265,0.005878088113257292,-0.0001467314986826764,-0.0022330078006643824,0.005142915833600255,0.0341034752702176,0.08019155780362436,-0.003803164470469012,-0.030649226757081347,0.2431137215269254,1.0,-0.167934371699306,-0.005228078024157156,-0.09454370379696153,0.8811738106676242,0.011409221969731922,-0.012451586651414543,0.013484794243828951,0.004896800842841306,-0.011303199528920865,0.11524390446387207,0.33473037524940596,0.009821398817325105,0.05165483872732977,0.03211297965186185,0.12066037691873886,0.008524231983421112,0.010707145648664153,-0.01901537152323654
fixed_asset_turnover_rank,0.2755708706756581,0.2526499768203277,0.000566711493368336,0.15435794454988708,0.10706085150612173,-0.23480902635484766,0.0027175040814309066,0.09203548423463428,-0.21906381823894097,-0.04360687103113722,0.0607649190072989,0.14860901292218065,-0.0032206662413775565,0.006360285270512746,0.006850654267948755,-0.13814457062478464,0.11094022558364326,0.002292001843126235,0.08529900371719432,0.0579395275768216,-0.047633251452201056,0.007720176557536108,0.03146324995358878,0.03848440759075094,0.001300111136842267,0.010698442474795036,0.059787622170610025,0.0101042799163864,-0.14967601777519793,-0.13946641694374884,-0.06146752487455738,0.010663229219245523,0.017834678613843188,-0.0005505045640765093,-0.0025463508046741933,-0.01023119869333876,0.06163355460108423,0.08886844791475791,-0.10716078607292347,0.11069538205182441,0.034860216915463565,0.04620579593114868,-0.167934371699306,1.0,0.09955527310142556,0.24696378531759985,-0.17699283003693828,0.039757550334548725,-0.0009799106288559205,0.11277247923599418,0.02959997447644497,0.01387414998062595,0.03512198113176485,-0.01905565816402017,0.36913024101137537,-0.029556336633744434,-0.02550320205123691,0.02550733821988498,0.00021590732586553333,-0.009720869969123223,0.12892452920597527
cash_ratio_rank,0.20521044499040017,0.2965262901310764,0.5553438048920499,0.03960941455461875,0.026480596078323343,0.19001521076095532,0.4105181745238576,0.044044473664616175,-0.17081592733320292,-0.06461936874741346,0.4675541290413706,0.038909527283558856,0.006845955373898823,-0.003160873827853939,0.009374380603072349,-0.14281417132687174,0.05200750103810649,-0.006289424188346593,-0.02314627339210408,-0.030637189138541975,0.07016400846701495,-0.025726742551730398,-0.031012797081985028,0.020005090164760448,0.000288646247657884,-0.037065636556956265,0.019854884467241284,0.012663471443826986,-0.15397434430792767,-0.151824888612799,-0.046311911147347236,0.0340869834165398,0.017330231403713547,0.008616882790083265,0.0014023950844991903,-0.006328933293169361,-0.015762027187231152,0.19401197353274915,-0.025403633317534348,0.023077344264991646,0.03024287352683345,0.029783259334859646,-0.005228078024157156,0.09955527310142556,1.0,0.4185619516083409,0.02888221584278626,-0.050116875898759204,0.0451026044605171,0.12500358146308813,-0.02881305002867527,-0.02135448306480411,0.007609086242367577,-0.005403919291058202,0.01508014513896324,0.13672946115015355,0.011284722484142785,-0.01832839055157725,0.0028233425490359195,0.006987261493286164,0.06968370533351245
